species_id,scientific_name,common_name,status,kingdom,detail_url,image_url
20547,Sundamys muelleri,Müller's Giant Sunda Rat,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20547,https://cms.mybis.gov.my/thumbnail/s300_14334.jpeg
20552,Sundasciurus hippurus,Horse-tailed Squirrel,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20552,https://cms.mybis.gov.my/img/animal.png
20555,Sundasciurus lowii,Low's Squirrel,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20555,https://cms.mybis.gov.my/img/animal.png
20556,Sundasciurus tenuis,Slender Squirrel,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20556,https://cms.mybis.gov.my/thumbnail/s300_14333.jpeg
22613,Surniculus lugubris,Square-tailed Drongo-cuckoo,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=22613,https://cms.mybis.gov.my/thumbnail/s300_3709.jpeg
20534,Sus scrofa,Wild Boar,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20534,https://cms.mybis.gov.my/thumbnail/s300_14137.jpeg
48024,Symphalangus syndactylus,Siamang,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=48024,https://cms.mybis.gov.my/thumbnail/s300_5942.jpeg
20537,Tapirus indicus,Malayan Tapir,Endangered,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20537,https://cms.mybis.gov.my/thumbnail/s300_2137.jpeg
22636,Terpsiphone affinis,Blyth's Paradise-flycatcher,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=22636,https://cms.mybis.gov.my/thumbnail/s300_3359.jpeg
19711,Theloderma asperum,Hill Garden Bug-eyed Frog,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=19711,https://cms.mybis.gov.my/thumbnail/s300_6936.jpeg
19712,Theloderma leporosum,Malaya Bug-eyed Frog,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=19712,https://cms.mybis.gov.my/img/frog.png
53608,Theloderma licin,Smooth Tree Frog and Smooth-skinned Wart Frog,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=53608,https://cms.mybis.gov.my/thumbnail/s300_6942.jpeg
22642,Todiramphus chloris,Collared Kingfisher,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=22642,https://cms.mybis.gov.my/thumbnail/s300_3029.jpeg
51637,Trachypithecus obscurus,Dusky Langur,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=51637,https://cms.mybis.gov.my/thumbnail/s300_11293.jpeg
22649,Treron capellei,Large Green Pigeon,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=22649,https://cms.mybis.gov.my/img/aves.png
22659,Treron vernans,Pink-necked Green Pigeon,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=22659,https://cms.mybis.gov.my/thumbnail/s300_11047.jpeg
58162,Trimeresurus nebularis,Cameron Highlands Pit Viper,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=58162,https://cms.mybis.gov.my/thumbnail/s300_6314.jpeg
58159,Trimeresurus sabahi,Sabah Green Pit Viper,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=58159,https://cms.mybis.gov.my/thumbnail/s300_7222.jpeg
21662,Tropidolaemus wagleri,Wagler's Pit Viper,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21662,https://cms.mybis.gov.my/thumbnail/s300_2717.jpeg
20526,Tupaia glis,Common Treeshrew,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20526,https://cms.mybis.gov.my/thumbnail/s300_8106.jpeg
20522,Tupaia minor,Pygmy Treeshrew,Vulnerable,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20522,https://cms.mybis.gov.my/img/animal.png
21828,Turdinus abbotti,Abbott's Babbler,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21828,https://cms.mybis.gov.my/thumbnail/s300_4386.jpeg
22678,Turnix suscitator,Bustard Quail,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=22678,https://cms.mybis.gov.my/thumbnail/s300_2757.jpeg
18613,Tylonycteris pachypus,Lesser Flat-headed Bat,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=18613,https://cms.mybis.gov.my/img/bat.png
18615,Tylonycteris robustula,Large Flat-headed Bat,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=18615,https://cms.mybis.gov.my/img/bat.png
22680,Tyto alba,Barn Owl,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=22680,https://cms.mybis.gov.my/thumbnail/s300_2207.jpeg
53758,Tytthoscincus bukitensis,Bukit Fraser Forest Skink,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=53758,https://cms.mybis.gov.my/img/reptilia.png
21584,Tytthoscincus butleri,Butler’s Forest Skink,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21584,https://cms.mybis.gov.my/img/reptilia.png
50187,Tytthoscincus kakikecil,Fraser's Hill Forest Skink,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=50187,https://cms.mybis.gov.my/img/reptilia.png
9899,Varanus salvator,Water Monitor,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=9899,https://cms.mybis.gov.my/thumbnail/s300_1486.jpeg
20512,Viverra tangalunga,Malay Civet,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20512,https://cms.mybis.gov.my/thumbnail/s300_5028.jpeg
20510,Viverra zibetha,Large Indian Civet,Near Threat,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20510,https://cms.mybis.gov.my/img/carnivora.png
21685,Xenelaphis ellipsifer,Ornate Brown Snake,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21685,https://cms.mybis.gov.my/thumbnail/s300_11219.jpeg
9948,Xenopeltis unicolor,Irridescent Earth Snake,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=9948,https://cms.mybis.gov.my/thumbnail/s300_11221.jpeg
49095,Yungipicus moluccensis,Sunda Pygmy Woodpecker,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=49095,https://cms.mybis.gov.my/thumbnail/s300_3874.jpeg
19683,Zhangixalus prominanus,Malayan Tree Frog,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=19683,https://cms.mybis.gov.my/thumbnail/s300_6933.jpeg
60553,Argyrophis muelleri,Müller's Blind Snake,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=60553,https://cms.mybis.gov.my/thumbnail/s300_11218.jpeg
48737,Asthenodipsas vertebralis,Vertebral Slug Snake,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=48737,https://cms.mybis.gov.my/thumbnail/s300_11146.jpeg
48044,Atherurus macrourus,Brush-tailed Porcupine,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=48044,https://cms.mybis.gov.my/img/porcupine.png
23046,Aviceda leuphotes,Black Baza,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=23046,https://cms.mybis.gov.my/thumbnail/s300_3218.jpeg
18484,Balionycteris maculata,Spotted-wing Fruit Bat,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=18484,https://cms.mybis.gov.my/thumbnail/s300_11525.jpeg
20869,Berenicornis comatus,White-crowned Hornbill,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20869,https://cms.mybis.gov.my/thumbnail/s300_4083.jpeg
9904,Boiga cynodon,Dog-toothed Cat Snake,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=9904,https://cms.mybis.gov.my/thumbnail/s300_9573.jpeg
9906,Boiga drapiezii,Spotted Cat Snake,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=9906,https://cms.mybis.gov.my/thumbnail/s300_3543.jpeg
20825,Boiga jaspidea,Jasper Cat Snake,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20825,https://cms.mybis.gov.my/thumbnail/s300_3544.jpeg
19873,Bos gaurus,Malayan Gaur,Vulnerable,Animalia,https://www.mybis.gov.my/one/profile.php?sid=19873,https://cms.mybis.gov.my/thumbnail/s300_7538.jpeg
20954,Buceros rhinoceros,Rhinoceros Hornbill,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20954,https://cms.mybis.gov.my/thumbnail/s300_2171.jpeg
20831,Bungarus candidus,Malayan Krait,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20831,https://cms.mybis.gov.my/thumbnail/s300_3546.jpeg
48189,Butorides striata,Little Heron,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=48189,https://cms.mybis.gov.my/thumbnail/s300_2851.jpeg
20964,Cacomantis merulinus,Plaintive Cuckoo,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20964,https://cms.mybis.gov.my/thumbnail/s300_2882.jpeg
20879,Calamaria lovii,Low's Reed Snake,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20879,https://cms.mybis.gov.my/img/snake.png
9908,Calamaria lumbricoidea,Variable Reed Snake,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=9908,https://cms.mybis.gov.my/img/snake.png
20871,Calamaria schlegeli,Red-headed Reed Snake,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20871,https://cms.mybis.gov.my/thumbnail/s300_3545.jpeg
48553,Calliophis bivirgatus,Blue Malaysian Coral Snake,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=48553,https://cms.mybis.gov.my/thumbnail/s300_3548.jpeg
9937,Calliophis gracilis,Spotted Coral Snake,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=9937,https://cms.mybis.gov.my/thumbnail/s300_4260.jpeg
20886,Calliophis intestinalis,Striped Coral Snake,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20886,https://cms.mybis.gov.my/thumbnail/s300_3549.jpeg
19849,Callosciurus nigrovittatus,Black-banded Squirrel,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=19849,https://cms.mybis.gov.my/thumbnail/s300_11314.jpeg
19850,Callosciurus notatus,Plantain Squirrel,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=19850,https://cms.mybis.gov.my/thumbnail/s300_4695.jpeg
19854,Callosciurus prevostii,Prevost's Squirrel,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=19854,https://cms.mybis.gov.my/thumbnail/s300_1917.jpeg
23119,Calyptomena viridis,Green Broadbill,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=23119,https://cms.mybis.gov.my/thumbnail/s300_3632.jpeg
19879,Capricornis sumatraensis,Sumatran Serow,Near Threat,Animalia,https://www.mybis.gov.my/one/profile.php?sid=19879,https://cms.mybis.gov.my/img/animal.png
48257,Caprimulgus macrurus,Large-tailed Nightjar,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=48257,https://cms.mybis.gov.my/thumbnail/s300_3086.jpeg
19894,Catopuma temminckii,Golden Cat,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=19894,https://cms.mybis.gov.my/img/carnivora.png
21023,Centropus bengalensis,Lesser Coucal,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21023,https://cms.mybis.gov.my/thumbnail/s300_2843.jpeg
21027,Centropus rectunguis,Short-toed Coucal,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21027,https://cms.mybis.gov.my/thumbnail/s300_10816.jpeg
47811,Ceyx rufidorsa,Rufous-backed Dwarf-kingfisher,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=47811,https://cms.mybis.gov.my/thumbnail/s300_2901.jpeg
23452,Channa lucius,Forest Snakehead,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=23452,https://cms.mybis.gov.my/thumbnail/s300_14015.jpeg
21041,Charadrius mongolus,Lesser Sand Plover,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21041,https://cms.mybis.gov.my/thumbnail/s300_2844.jpeg
55465,Charopa lafargei,,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=55465,https://cms.mybis.gov.my/thumbnail/s300_11368.jpeg
18497,Cheiromeles torquatus,Greater Naked Bat,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=18497,https://cms.mybis.gov.my/thumbnail/s300_5018.jpeg
19899,Chiropodomys gliroides,Common Pencil-tailed Tree-mouse,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=19899,https://cms.mybis.gov.my/img/shrew.png
9909,Chrysopelea paradisi,Paradise Tree Snake,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=9909,https://cms.mybis.gov.my/thumbnail/s300_11088.jpeg
20912,Cnemaspis flavolineata,Frasers Hill Rock Gecko,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20912,https://cms.mybis.gov.my/img/reptilia.png
62163,Cnemaspis temiah,Temiah Rock Gecko,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=62163,https://cms.mybis.gov.my/img/reptilia.png
20904,Coelognathus flavolineatus,Yellow-striped Rat Snake,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20904,https://cms.mybis.gov.my/thumbnail/s300_9576.jpeg
23107,Collocalia esculenta,White-bellied Swiftlet,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=23107,https://cms.mybis.gov.my/img/swift.png
21170,Copsychus saularis,Oriental Magpie-robin,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21170,https://cms.mybis.gov.my/thumbnail/s300_3132.jpeg
21192,Corvus macrorhynchos,Large-billed Crow,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21192,https://cms.mybis.gov.my/thumbnail/s300_7220.jpeg
19895,Cuon alpinus,Dhole,Near Threat,Animalia,https://www.mybis.gov.my/one/profile.php?sid=19895,https://cms.mybis.gov.my/img/carnivora.png
9934,Cylindrophis ruffus,Red-tailed Pipe Snake,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=9934,https://cms.mybis.gov.my/img/snake.png
21224,Cymbirhynchus macrorhynchos,Black-and-red Broadbill,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21224,https://cms.mybis.gov.my/thumbnail/s300_3600.jpeg
18503,Cynopterus brachyotis,Forest Short-nosed Fruit Bat,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=18503,https://cms.mybis.gov.my/thumbnail/s300_5418.jpeg
18514,Cynopterus horsfieldii,Horsfields Fruit Bat,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=18514,https://cms.mybis.gov.my/thumbnail/s300_7263.jpeg
21235,Cyornis rufigastra,Mangrove Blue Flycatcher,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21235,https://cms.mybis.gov.my/thumbnail/s300_3119.jpeg
62176,Cyrtodactylus bintangtinggi,Bintang Mountain Bent-toed Gecko,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=62176,https://cms.mybis.gov.my/img/reptilia.png
20995,Cyrtodactylus elok,Malaysia Bow-fingered Gecko,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20995,https://cms.mybis.gov.my/thumbnail/s300_10282.jpeg
21006,Cyrtodactylus quadrivirgatus,Four-striped Forest,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21006,https://cms.mybis.gov.my/thumbnail/s300_9591.jpeg
9891,Dasia olivacea,Olive Tree Skink,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=9891,https://cms.mybis.gov.my/thumbnail/s300_2398.jpeg
21265,Dendrocygna javanica,Lesser Whistling Duck,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21265,https://cms.mybis.gov.my/thumbnail/s300_2845.jpeg
21314,Dicaeum cruentatum,Scarlet-backed Flowerpecker,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21314,https://cms.mybis.gov.my/thumbnail/s300_2729.jpeg
19991,Dicerorhinus sumatrensis,Sumatran Rhinoceros,Critically Endangered,Animalia,https://www.mybis.gov.my/one/profile.php?sid=19991,https://cms.mybis.gov.my/thumbnail/s300_11086.jpeg
21326,Dicrurus leucophaeus,Ashy Drongo,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21326,https://cms.mybis.gov.my/thumbnail/s300_2965.jpeg
21349,Dinopium javanense,Common Flameback Woodpecker,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21349,https://cms.mybis.gov.my/thumbnail/s300_3031.jpeg
21058,Draco haematopogon,Yellow-bearded Gliding Lizard,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21058,https://cms.mybis.gov.my/img/reptilia.png
21068,Dryophiops rubescens,Keel-bellied Whip Snake,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21068,https://cms.mybis.gov.my/img/snake.png
9966,Duttaphrynus melanostictus,Asian Common Toad,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=9966,https://cms.mybis.gov.my/thumbnail/s300_7098.jpeg
20619,Echinosorex gymnura,Moon Rat,Vulnerable,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20619,https://cms.mybis.gov.my/thumbnail/s300_10487.jpeg
21382,Elanus caeruleus,Black-winged Kite,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21382,https://cms.mybis.gov.my/thumbnail/s300_2766.jpeg
18517,Emballonura monticola,Lesser Sheath-tailed Bat,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=18517,https://cms.mybis.gov.my/thumbnail/s300_11589.jpeg
18529,Eonycteris spelaea,Cave Nectar Bat,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=18529,https://cms.mybis.gov.my/thumbnail/s300_9977.jpeg
52426,Eudynamys scolopaceus,Asian Koel,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=52426,https://cms.mybis.gov.my/thumbnail/s300_2750.jpeg
21466,Eurystomus orientalis,Dollarbird,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21466,https://cms.mybis.gov.my/thumbnail/s300_4016.jpeg
19488,Fejervarya limnocharis,Grass Frog,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=19488,https://cms.mybis.gov.my/thumbnail/s300_4434.jpeg
21477,Ficedula dumetoria,Rufous-chested Flycatcher,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21477,https://cms.mybis.gov.my/thumbnail/s300_2905.jpeg
21478,Ficedula hyperythra,Snowy-browed Flycatcher,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21478,https://cms.mybis.gov.my/thumbnail/s300_3173.jpeg
21487,Ficedula zanthopygia,Yellow-rumped Flycatcher,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21487,https://cms.mybis.gov.my/thumbnail/s300_3970.jpeg
48008,Galeopterus variegatus,Sunda Flying Lemur,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=48008,https://cms.mybis.gov.my/thumbnail/s300_4315.jpeg
21510,Gallus gallus,Red Junglefowl,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21510,https://cms.mybis.gov.my/thumbnail/s300_11082.jpeg
9885,Gekko smithii,Forest Gecko,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=9885,https://cms.mybis.gov.my/thumbnail/s300_2733.jpeg
21527,Geopelia striata,Zebra Dove,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21527,https://cms.mybis.gov.my/thumbnail/s300_2646.jpeg
21529,Gerygone sulphurea,Golden-bellied Gerygone,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21529,https://cms.mybis.gov.my/thumbnail/s300_2822.jpeg
65988,Gongylosoma baliodeira,Boie's Smooth Snake,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=65988,https://cms.mybis.gov.my/thumbnail/s300_11190.jpeg
9875,Gonocephalus bellii,Bell's Forest Dragon,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=9875,https://cms.mybis.gov.my/thumbnail/s300_13472.jpeg
9876,Gonocephalus grandis,Giant Forest Dragon,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=9876,https://cms.mybis.gov.my/thumbnail/s300_3666.jpeg
9916,Gonyosoma oxycephalum,Red-tailed Green Ratsnake,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=9916,https://cms.mybis.gov.my/thumbnail/s300_3553.jpeg
21541,Gracula religiosa,Common Hill Myna,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21541,https://cms.mybis.gov.my/thumbnail/s300_10948.jpeg
21559,Halcyon coromanda,Ruddy Kingfisher,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21559,https://cms.mybis.gov.my/thumbnail/s300_3151.jpeg
21560,Halcyon pileata,Black-capped Kingfisher,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21560,https://cms.mybis.gov.my/thumbnail/s300_2761.jpeg
21561,Halcyon smyrnensis,White-throated Kingfisher,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21561,https://cms.mybis.gov.my/thumbnail/s300_4118.jpeg
21565,Haliastur indus,Brahminy Kite,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21565,https://cms.mybis.gov.my/thumbnail/s300_4124.jpeg
21569,Harpactes kasumba,Red-naped Trogon,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21569,https://cms.mybis.gov.my/thumbnail/s300_1473.jpeg
58180,Hebius inas,Gunung Inas Keelback,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=58180,https://cms.mybis.gov.my/img/snake.png
55316,Hebius sanguineum,Red Mountain Keelback,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=55316,https://cms.mybis.gov.my/thumbnail/s300_3540.jpeg
58184,Hebius sarawacense,Sarawak Keelback,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=58184,https://cms.mybis.gov.my/img/snake.png
20023,Helarctos malayanus,Malayan Sun Bear,Vulnerable,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20023,https://cms.mybis.gov.my/thumbnail/s300_2333.jpeg
9886,Hemidactylus frenatus,Common House Gecko,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=9886,https://cms.mybis.gov.my/thumbnail/s300_6677.jpeg
20027,Hemigalus derbyanus,Banded Civet,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20027,https://cms.mybis.gov.my/img/carnivora.png
47830,Hemiprocne longipennis,Grey-rumped Treeswift,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=47830,https://cms.mybis.gov.my/thumbnail/s300_4482.jpeg
20048,Herpestes urva,Crab-eating Mongoose,Endangered,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20048,https://cms.mybis.gov.my/img/carnivora.png
48021,Hipposideros bicolor,Bicolour Roundleaf Horseshoe Bat,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=48021,https://cms.mybis.gov.my/thumbnail/s300_5952.jpeg
20063,Hipposideros cineraceus,Least Leaf-nosed Bat,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20063,https://cms.mybis.gov.my/thumbnail/s300_11578.jpeg
18535,Hipposideros diadema,Diadem Roundleaf Bat,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=18535,https://cms.mybis.gov.my/thumbnail/s300_5012.jpeg
48022,Hipposideros doriae,Least Roundleaf Bat,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=48022,https://cms.mybis.gov.my/thumbnail/s300_11576.jpeg
18537,Hipposideros galeritus,Cantor's Roundleaf Horseshoe Bat,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=18537,https://cms.mybis.gov.my/thumbnail/s300_11575.jpeg
21677,Hirundo tahitica,Pacific Swallow,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21677,https://cms.mybis.gov.my/thumbnail/s300_4702.jpeg
9982,Hylarana erythraea,Green Paddy Frog,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=9982,https://cms.mybis.gov.my/thumbnail/s300_4431.jpeg
53588,Hylarana glandulosa,Rough-sided Frog,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=53588,https://cms.mybis.gov.my/thumbnail/s300_7455.jpeg
53589,Hylarana laterimaculata,Side-spotted Swamp Frog,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=53589,https://cms.mybis.gov.my/thumbnail/s300_7129.jpeg
53573,Hylarana nicobariensis,Nicobar Island Frog,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=53573,https://cms.mybis.gov.my/thumbnail/s300_4429.jpeg
20083,Hylobates agilis,Agile Gibbon,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20083,https://cms.mybis.gov.my/img/monkey.png
20084,Hylobates lar,White-handed Gibbon,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20084,https://cms.mybis.gov.my/img/monkey.png
20095,Hystrix brachyura,Malayan Porcupine,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20095,https://cms.mybis.gov.my/thumbnail/s300_7544.jpeg
50281,Ideopsis vulgaris,Dark Blue Glassy Tiger,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=50281,https://cms.mybis.gov.my/thumbnail/s300_2242.jpeg
9965,Ingerophrynus parvus,Dwarf Toad,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=9965,https://cms.mybis.gov.my/thumbnail/s300_7100.jpeg
21707,Iole crypta,Buff-vented Bulbul,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21707,https://cms.mybis.gov.my/thumbnail/s300_2784.jpeg
18545,Kerivoula pellucida,Clear-winged Woolly Bat,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=18545,https://cms.mybis.gov.my/thumbnail/s300_11560.jpeg
21720,Ketupa ketupu,Malay Buffy Fish Owl,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21720,https://cms.mybis.gov.my/thumbnail/s300_4154.jpeg
21724,Lacedo pulchella,Banded Kingfisher,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21724,https://cms.mybis.gov.my/thumbnail/s300_4116.jpeg
21725,Lalage nigra,Pied Triller,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21725,https://cms.mybis.gov.my/thumbnail/s300_10794.jpeg
21726,Lanius cristatus,Brown Shrike,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21726,https://cms.mybis.gov.my/thumbnail/s300_3476.jpeg
20110,Lariscus insignis,Three-striped Squirrel,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20110,https://cms.mybis.gov.my/img/animal.png
21185,Larutia miodactyla,Single Finger Larut Skink,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21185,https://cms.mybis.gov.my/img/reptilia.png
21191,Larutia trifasciata,Three-lined Limbless Skink,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=21191,https://cms.mybis.gov.my/img/reptilia.png
20131,Leopoldamys sabanus,Long-tailed Giant Rat,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=20131,https://cms.mybis.gov.my/thumbnail/s300_11317.jpeg
19552,Leptobrachella heteropus,Malaysian Asian Toad,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=19552,https://cms.mybis.gov.my/thumbnail/s300_6870.jpeg
19526,Leptobrachium hendricksoni,Spotted Litter Frog,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=19526,https://cms.mybis.gov.my/thumbnail/s300_6867.jpeg
